Species_Name	Order	Family	Mass	IUCN	Individuals_per_kilometer_ByClade	Eurasia	Africa	North_America	South_America	Australia	Madagascar	Honshu	Sulawesi	South_Island	Cuba	Luzon	Hispaniola	New_Britain	Timor	Sardinia	Halmahera	Seram	New_Caledonia	Flores	Negros	Palawan	Jamaica	Sumba	Viti_Levu	Hawaii_Big_Island	Mindoro	Cyprus	Bougainville_Island	Puerto_Rico	Buru	Crete	New_Ireland	Falkland_Islands	Vanua_Levu	Guadalcanal	Isla_Isabella	Nias	Espiritu_Santo	Malaita	Siberut	Socotra	Majorca	Andros_Island	South_Georgia	San_Cristobal	Yamdena	Waigeo	Taliabu	Wetar	Biak	Obira	Reunion	Alor_Island	New_Georgia	Tenerife	Manus_Island	Maui	Mauitius	Simeulue	Savaii	Fuerteventura	Oahu	Inagua	Gran_Canaria	Middle_Andaman	Basse_Terre_Guadeloupe	Kauai	Fergusson_Island	Rote_Island	Okinawa_Island	Great_Abaco	Lifou_Island	Martinique	Tahiti	Grande_Comore	Santiago	Isla_Santa_Cruz	Pemba	Great_Nicobar	Isla_Angel_de_la_Guarda	Chatham_Islands	Efate	Madau_Island	Sado_Island	Jolo_Island	Sao_Tome	Vanatinai_Island_AKA_Sudest_Island	Karakelong	Santo_Antao	Sao_Miguel_Island	Dominica	Madeira	Amami_Ishima	Rennell_Island	Ambrym	Tablas_Island	Selayar_Island	Vella_Lavella	Saint_Lucia	Santiago_Island	Ibiza	Isla_San_Cristobal	Tanna_Island	Great_Kai_Island	Sangihe	Guam	Nendo	Cozumel	Taveuni_Island	Kiritimati	Sibuyan	Kadavu_Island	Curacao	Barbados	Anjouan	Enggano_Island	Babelthuap	Mayotte	Leti	Nuku_Hiva	Pohnpei	Saint_Vincent_Antilles	Numfor	Mussau_Island	Hiva_Oa	Grenada	Karpathos	Rossel_Island	Iriomote_Island	Antigua	Tongatapu	Niue	Isla_Guadalupe_Mexico	Channel_Islands	Tokunoshima	Camiguin	Moheli	Grand_Cayman	Damar_Island	Niihau	Calayan_Island	Vanikoro	Floreana_Island	Saint_Kitts	Raiatea	Socorro_Island	Roatan	Easter_Island	Miyakojima	Katchal_Island	Tanah_Jampea	Mahe	Isla_Maria_Madre	Kofiau	Gebe_Island	Isla_Carmen	Flores_Island_Azores	Christmas_Island	Ouvea_Island	Abd_Al_Kuri	Moorea	Saint_Helena	Macquarie_Island	Tatau_Island	Saipan	Siau_Island	Ilha_Do_Principe	Aldabra	Ua_Pou	Dyaul_Island	Campbell_Island	Vavau	Kosrae	Tristan_De_Cunha	Rodrigues	Tinian	Ascension_Island	Montserrat
Civettictis_civetta	Carnivora	Viverridae	12000	LC	0.171	1	1	1	1	1	1	1	1	1	1	1	1	0.9997777777777778	0.9993333333333333	0.9987777777777778	0.9977777777777778	0.9971111111111111	0.9961111111111111	0.9936666666666667	0.9916666666666667	0.9897777777777778	0.989	0.9884444444444445	0.9883333333333333	0.9873333333333333	0.9857777777777778	0.9838888888888889	0.9823333333333333	0.9824444444444445	0.9812222222222222	0.9807777777777777	0.9741111111111111	0.9703333333333334	0.9594444444444444	0.9538888888888889	0.9406666666666667	0.9221111111111111	0.9221111111111111	0.9157777777777778	0.9136666666666666	0.9062222222222223	0.9067777777777778	0.9054444444444445	0.9057777777777778	0.8907777777777778	0.8906666666666667	0.8822222222222222	0.8696666666666667	0.8461111111111111	0.8402222222222222	0.8366666666666667	0.8356666666666667	0.7918888888888889	0.7866666666666666	0.7818888888888889	0.7601111111111111	0.7594444444444445	0.7514444444444445	0.732	0.7286666666666667	0.7178888888888889	0.7006666666666667	0.6956666666666667	0.6944444444444444	0.6852222222222222	0.6761111111111111	0.6742222222222222	0.6466666666666666	0.6235555555555555	0.613	0.6045555555555555	0.598	0.5917777777777777	0.5596666666666666	0.5553333333333333	0.5457777777777778	0.5425555555555556	0.5394444444444444	0.5297777777777778	0.5238888888888888	0.508	0.503	0.48966666666666664	0.48744444444444446	0.485	0.48344444444444445	0.4683333333333333	0.46266666666666667	0.4547777777777778	0.4454444444444444	0.44333333333333336	0.4371111111111111	0.42877777777777776	0.411	0.4088888888888889	0.4081111111111111	0.391	0.3868888888888889	0.3668888888888889	0.3397777777777778	0.33944444444444444	0.3333333333333333	0.3327777777777778	0.3297777777777778	0.329	0.32822222222222225	0.30733333333333335	0.2952222222222222	0.2812222222222222	0.27744444444444444	0.26511111111111113	0.25966666666666666	0.2554444444444444	0.25055555555555553	0.24855555555555556	0.22677777777777777	0.20822222222222223	0.20655555555555555	0.19944444444444445	0.19677777777777777	0.19177777777777777	0.189	0.18355555555555556	0.18244444444444444	0.17244444444444446	0.16866666666666666	0.162	0.15144444444444444	0.1441111111111111	0.13933333333333334	0.13233333333333333	0.1288888888888889	0.12466666666666666	0.121	0.11766666666666667	0.11666666666666667	0.09344444444444444	0.08933333333333333	0.08311111111111111	0.07933333333333334	0.07866666666666666	0.07655555555555556	0.06733333333333333	0.064	0.06322222222222222	0.06277777777777778	0.06277777777777778	0.062	0.058	0.057555555555555554	0.05711111111111111	0.05544444444444444	0.05177777777777778	0.051	0.05011111111111111	0.04677777777777778	0.04655555555555556	0.04477777777777778	0.044333333333333336	0.04133333333333333	0.04077777777777778	0.037333333333333336	0.03755555555555556	0.036444444444444446	0.035777777777777776	0.03422222222222222	0.03388888888888889	0.033	0.03255555555555555	0.03255555555555555	0.03233333333333333	0.031	0.030444444444444444	0.030666666666666665	0.02988888888888889	0.025555555555555557	0.023444444444444445	0.023333333333333334
Piliocolobus_kirkii	Primates	Cercopithecidae	5630	EN	20.523	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9998888888888889	0.9998888888888889
Crocidura_fuscomurina	Eulipotyphla	Soricidae	3.9	LC	641.479	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Crocidura_maxi	Eulipotyphla	Soricidae	7.5	LC	439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Crocidura_monticola	Eulipotyphla	Soricidae	3	LC	746.912	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Crocidura_russula	Eulipotyphla	Soricidae	11.5	LC	342.606	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Crocidura_suaveolens	Eulipotyphla	Soricidae	5.2	LC	542.898	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Cuniculus_paca	Rodentia	Cuniculidae	8000	LC	37.688	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9997777777777778	0.9997777777777778	0.9997777777777778	0.9997777777777778	0.9997777777777778	0.9997777777777778	0.9995555555555555	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9992222222222222	0.999	0.999	0.9988888888888889	0.9988888888888889	0.9987777777777778	0.9987777777777778	0.9983333333333333	0.9983333333333333	0.9982222222222222	0.9982222222222222	0.9981111111111111	0.9978888888888889	0.9975555555555555	0.9975555555555555	0.9973333333333333	0.9972222222222222	0.9972222222222222	0.9972222222222222	0.9971111111111111	0.997	0.997	0.9968888888888889	0.9957777777777778	0.9947777777777778	0.9945555555555555
Dama_dama	Cetartiodactyla	Cervidae	56250	LC	2.483	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9997777777777778	0.9997777777777778	0.9997777777777778	0.9997777777777778	0.9997777777777778	0.9997777777777778	0.9996666666666667	0.9996666666666667	0.9995555555555555	0.9993333333333333	0.9991111111111111	0.9991111111111111	0.9991111111111111	0.9991111111111111	0.9991111111111111	0.9991111111111111	0.9991111111111111	0.9991111111111111	0.9988888888888889	0.9988888888888889	0.9987777777777778	0.9987777777777778	0.9987777777777778	0.9983333333333333	0.9977777777777778	0.9971111111111111	0.997	0.9964444444444445	0.9961111111111111	0.9958888888888889	0.9957777777777778	0.9956666666666667	0.9932222222222222	0.9913333333333333	0.9911111111111112	0.9902222222222222	0.99	0.9897777777777778	0.9892222222222222	0.9886666666666667	0.9886666666666667	0.9864444444444445	0.9854444444444445	0.9845555555555555	0.9823333333333333	0.9812222222222222	0.9794444444444445	0.9743333333333334	0.9728888888888889	0.9722222222222222	0.9701111111111111	0.9667777777777777	0.9655555555555555	0.93966666666666665	0.9338888888888889	0.9255555555555556	0.9183333333333333	0.9177777777777778	0.9122222222222223	0.8952222222222223	0.8854444444444445	0.8838888888888888	0.8835555555555555	0.8826666666666667	0.8794444444444445	0.8682222222222222	0.8661111111111112	0.8632222222222222	0.8582222222222222	0.8401111111111111	0.8355555555555556	0.8325555555555556	0.8184444444444444	0.8171111111111111	0.8085555555555556	0.8052222222222222	0.7908888888888889	0.7876666666666666	0.7638888888888888	0.7662222222222222	0.7477777777777778	0.7416666666666667	0.7285555555555555	0.7242222222222222	0.719	0.7128888888888889	0.7123333333333334	0.7115555555555556	0.7024444444444444	0.6948888888888889	0.6963333333333334	0.6923333333333334	0.651	0.6234444444444445	0.6193333333333333
Dasyprocta_leporina	Rodentia	Dasyproctidae	3020	LC	66.313	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9997777777777778	0.9997777777777778	0.9997777777777778	0.9997777777777778	0.9997777777777778	0.9994444444444445	0.9994444444444445	0.9994444444444445	0.9994444444444445	0.9992222222222222	0.9992222222222222	0.9992222222222222	0.9992222222222222	0.9992222222222222	0.9991111111111111	0.9991111111111111	0.9987777777777778	0.9987777777777778	0.9987777777777778	0.9987777777777778	0.9987777777777778	0.9986666666666667	0.9982222222222222	0.9981111111111111	0.9981111111111111	0.9978888888888889	0.9978888888888889	0.9978888888888889	0.9976666666666667	0.9975555555555555	0.9976666666666667	0.9975555555555555	0.9963333333333333	0.9956666666666667	0.9955555555555555
Dasyprocta_mexicana	Rodentia	Dasyproctidae	5000	CR	49.499	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9997777777777778	0.9997777777777778	0.9997777777777778	0.9997777777777778	0.9996666666666667	0.9996666666666667	0.9996666666666667	0.9994444444444445	0.9993333333333333	0.9992222222222222	0.9992222222222222	0.9992222222222222	0.9992222222222222	0.9992222222222222	0.9992222222222222	0.9991111111111111	0.9986666666666667	0.9985555555555555	0.9985555555555555	0.9984444444444445	0.9982222222222222	0.9981111111111111	0.9978888888888889	0.9978888888888889	0.9978888888888889	0.9972222222222222	0.9972222222222222	0.9971111111111111	0.9966666666666667	0.9964444444444445	0.9963333333333333	0.9963333333333333	0.9962222222222222	0.9961111111111111	0.9957777777777778	0.9953333333333333	0.9952222222222222	0.9925555555555555	0.9921111111111112	0.9906666666666667	0.9901111111111112	0.99	0.9895555555555555	0.9877777777777778	0.9866666666666667	0.9862222222222222	0.9861111111111112	0.9858888888888889	0.9853333333333333	0.9838888888888889	0.9837777777777778	0.9836666666666667	0.9831111111111112	0.9814444444444445	0.9808888888888889	0.9807777777777777	0.979	0.9787777777777777	0.978	0.9773333333333334	0.976	0.9754444444444444	0.972	0.9723333333333334	0.9704444444444444	0.9697777777777777	0.9674444444444444	0.9665555555555555	0.9656666666666667	0.9645555555555556	0.9645555555555556	0.9644444444444444	0.9626666666666667	0.9623333333333334	0.9623333333333334	0.9622222222222222	0.9553333333333334	0.9508888888888889	0.9504444444444444
Dasyprocta_punctata	Rodentia	Dasyproctidae	2675	LC	71.146	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9996666666666667	0.9994444444444445	0.9994444444444445	0.9994444444444445	0.9994444444444445	0.9994444444444445	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9992222222222222	0.9992222222222222	0.999	0.999	0.999	0.999	0.999	0.999	0.9988888888888889	0.9988888888888889	0.9986666666666667	0.9986666666666667	0.9984444444444445	0.9984444444444445	0.9983333333333333	0.9983333333333333	0.9983333333333333	0.9982222222222222	0.998	0.998	0.998	0.998	0.9967777777777778	0.9962222222222222	0.9962222222222222
Dendrohyrax_validus	Hyracoidea	Procaviidae	2430	NT	107.833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Didelphis_marsupialis	Didelphimorphia	Didelphidae	1091.2	LC	24.435	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889
Echymipera_kalubu	Peramelemorphia	Peramelidae	782.2	LC	29.64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9997777777777778	0.9996666666666667	0.9995555555555555	0.9995555555555555	0.9995555555555555	0.9995555555555555	0.9995555555555555	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9993333333333333	0.9992222222222222	0.9991111111111111	0.9991111111111111	0.9991111111111111	0.9987777777777778	0.9987777777777778	0.9987777777777778	0.9986666666666667	0.9984444444444445	0.9984444444444445	0.9975555555555555	0.9974444444444445	0.9972222222222222	0.9971111111111111	0.9971111111111111	0.9968888888888889	0.9961111111111111	0.9958888888888889	0.9958888888888889	0.9958888888888889	0.9958888888888889	0.9957777777777778	0.9952222222222222	0.9952222222222222	0.9952222222222222	0.995	0.9948888888888889	0.9944444444444445	0.9944444444444445	0.9942222222222222	0.9942222222222222	0.9937777777777778	0.9935555555555555	0.9928888888888889	0.9926666666666667	0.9912222222222222	0.9913333333333333	0.9906666666666667	0.9905555555555555	0.9897777777777778	0.9895555555555555	0.9893333333333333	0.9891111111111112	0.9891111111111112	0.9891111111111112	0.9881111111111112	0.9878888888888889	0.988	0.9877777777777778	0.9848888888888889	0.9828888888888889	0.9828888888888889
Elephas_maximus	Proboscidea	Elephantidae	3160000	EN	10.118	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9998888888888889	0.9994444444444445	0.9992222222222222	0.9986666666666667	0.9975555555555555	0.9975555555555555	0.9971111111111111	0.9968888888888889	0.9964444444444445	0.9965555555555555	0.9962222222222222	0.9963333333333333	0.9948888888888889	0.9948888888888889	0.9938888888888889	0.9926666666666667	0.99	0.9898888888888889	0.9894444444444445	0.9894444444444445	0.9815555555555555	0.9802222222222222	0.9795555555555555	0.9753333333333334	0.9752222222222222	0.9738888888888889	0.9696666666666667	0.9682222222222222	0.9645555555555556	0.9583333333333334	0.9572222222222222	0.957	0.955	0.9508888888888889	0.9498888888888889	0.9407777777777778	0.9314444444444444	0.9262222222222222	0.9215555555555556	0.919	0.9161111111111111	0.9007777777777778	0.8976666666666666	0.8916666666666667	0.8903333333333333	0.8876666666666667	0.8826666666666667	0.8803333333333333	0.8706666666666667	0.8683333333333333	0.8574444444444445	0.8561111111111112	0.8545555555555555	0.8535555555555555	0.8418888888888889	0.837	0.8324444444444444	0.8253333333333334	0.8238888888888889	0.8177777777777778	0.8112222222222222	0.7958888888888889	0.7935555555555556	0.793	0.7758888888888889	0.7717777777777778	0.7558888888888889	0.7312222222222222	0.7307777777777777	0.7233333333333334	0.7226666666666667	0.7188888888888889	0.718	0.7171111111111111	0.6925555555555556	0.678	0.6572222222222223	0.6534444444444445	0.6364444444444445	0.6313333333333333	0.6257777777777778	0.6198888888888889	0.6156666666666667	0.5768888888888889	0.5463333333333333	0.5436666666666666	0.5314444444444445	0.5286666666666666	0.5201111111111111	0.5157777777777778	0.5084444444444445	0.5058888888888889	0.48155555555555557	0.4737777777777778	0.4603333333333333	0.43966666666666665	0.4266666666666667	0.41688888888888886	0.39766666666666667	0.38922222222222225	0.3828888888888889	0.3758888888888889	0.3671111111111111	0.36188888888888887	0.30333333333333334	0.29255555555555557	0.2768888888888889	0.26711111111111113	0.26611111111111113	0.25755555555555554	0.23377777777777778	0.226	0.2232222222222222	0.22244444444444444	0.22133333333333333	0.21855555555555556	0.20766666666666667	0.20522222222222222	0.2021111111111111	0.1991111111111111	0.18822222222222224	0.18555555555555556	0.1831111111111111	0.17333333333333334	0.17244444444444446	0.16655555555555557	0.1648888888888889	0.15455555555555556	0.15233333333333332	0.14077777777777778	0.14233333333333334	0.1328888888888889	0.12911111111111112	0.122	0.121	0.11877777777777777	0.11611111111111111	0.11566666666666667	0.11522222222222223	0.1121111111111111	0.10944444444444444	0.11033333333333334	0.10822222222222222	0.09377777777777778	0.08622222222222223	0.08544444444444445
Eliomys_quercinus	Rodentia	Gliridae	115	NT	441.362	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889	0.9998888888888889
